title,url
Hve Notes – 一个静态博客写作客户端[Win/macOS],https://www.appinn.com/hve-notes/
SoundSwitch – 一键切换音频播放设备 / 录音设备[Windows],https://www.appinn.com/soundswitch-for-windows/
SteamShutdown – Steam 游戏下载完成后自动关机 [Windows],https://www.appinn.com/steamshutdown-for-windows/
Ao – 第三方开源微软 To-Do 桌面客户端,https://www.appinn.com/ao-third-ms-to-do-clent/
怀旧：Windows 3.0 文件管理器发布 UWP 版本，仅支持 Win10,https://www.appinn.com/windows-3-0-file-manager/
GitNote – 基于 Git 的跨平台云笔记工具,https://www.appinn.com/gitnote/
小恐龙公文排版助手：自动排版以符合《党政机关公文格式国家标准》,https://www.appinn.com/xiaokonglong-gongwen-zhushou/
制作 Google Earth Studio 大片不求人，自己就能图片转视频,https://www.appinn.com/images-to-video-for-windows/
如何用群晖完整备份 Windows 系统、VM 虚拟机、服务器？,https://www.appinn.com/synology-active-backup-for-business/
让 Windows 图片查看器支持 WebP 图片格式,https://www.appinn.com/webp-codec-for-windows/
Mathpix – 将图片数学公式转换为 LaTeX,https://www.appinn.com/mathpix/
EarTrumpet – 单独设置每个软件的音量，支持多音频设备输出[Windows],https://www.appinn.com/eartrumpet-for-windows/
为什么要使用 Windows 10 的 214 条理由,https://www.appinn.com/why-are-there-214-reasons-to-use-windows-10/
BigType – 在输入文字时短暂显示放大镜[Windows],https://www.appinn.com/bigtype-for-windows/
BaiduPCS-Go – 百度盘下载工具，开源命令行式[Win/macOS/Linux/Android/iOS],https://www.appinn.com/baidupcs-go/
Oracle VM VirtualBox 6.0 非官方简体中文语言包,https://www.appinn.com/virtualbox-6-cn/
素材管理工具 Eagle 特价来临，再不要错过了 [Win/macOS],https://www.appinn.com/eagle-134/
uTools – 支持扩展的快速启动器：搜索、翻译、todo、计算、内网穿透等[Win/macOS],https://www.appinn.com/utools/
Rats on The Boat – 自带搜索引擎的 BT 下载工具[Win/macOS/Linux],https://www.appinn.com/rats-on-the-boat/
Splashy – 高质量 Unsplash 桌面壁纸，支持自动更换[Win/macOS/Linux],https://www.appinn.com/splashy-unsplash-wallpaper/
晓日程 – 可以在微信里用的「日历」工具 [微信/Windows],https://www.appinn.com/xricheng-calendar-wechat/
Quicker – 鼠标效率神器：不用键盘也能「很快」手机屏扩展当遥控器 [Windows],https://www.appinn.com/quicker/
畅邮（Dreammail Pro）原「梦幻快车」邮件客户端，功能一览 [Windows],https://www.appinn.com/dreammail-pro/
把超强的在线图片压缩 Squoosh! 工具做成应用在电脑上使用,https://www.appinn.com/squoosh/
ScreenToGif – 屏幕，摄像头和画板录像机，还带有一个编辑器[Windows 精选],https://www.appinn.com/screentogif/
「印象笔记」发布支持 Markdown 语法的 Windows 客户端 [公测],https://www.appinn.com/evernote-support-markdown-for-windows/
Pennywise – 在浮动窗口中打开任何网站，并置顶显示 [Windows/macOS/Linux],https://www.appinn.com/pennywise/
96KB 的微型文件服务器，自己在家搭网盘、分享文件[Win/Linux/OpenWRT],https://www.appinn.com/96kb-webdisk/
Aria2 – 超・懒人包：只需 2 步就能使用神器 aria2 下载文件了[Windows],https://www.appinn.com/frostsigh-aria2-pack/
曾经的经典音乐播放器发布 4 年来的第一个版本：Winamp 5.8,https://www.appinn.com/winamp-5-8/
如何流畅的用 Android 手机「指纹解锁」Windows 系统？,https://www.appinn.com/remote-fingerprint-unlock/
SwitchHosts! – 快速添加、修改、切换 hosts 文件 [Win/macOS/Linux],https://www.appinn.com/switchhosts-2/
速盘 – 可能是 Windows 下最全面的百度盘「快速下载」工具,https://www.appinn.com/speedpan-baidupan-for-windows/
最新版 Windows 10 带来了期待已久的「剪贴板管理」与「云剪贴板」功能,https://www.appinn.com/windows-10-1809-clipboard-cloud/
Microsoft Whiteboard – 来自微软的可以多人协作的「白板」工具 [iPad/iPhone/UWP],https://www.appinn.com/microsoft-whiteboard-for-ios-and-web/
我的电脑 – 终于有一款 UWP 版的 Windows 10「我的电脑」了,https://www.appinn.com/my-computer-uwp-windows10/
CC助手 – 复制两次，一键收藏，体验非常好的剪贴板工具 [Win/macOS],https://www.appinn.com/ccyixia/
M3U8-Downloader – 最简单的方式下载 M3U8 视频 [Windows],https://www.appinn.com/m3u8-downloader/
及目蜗牛 – 屏幕放大镜，适合大屏幕、远距离使用 [Windows],https://www.appinn.com/jimuwoniu/
自助书城 – 书到荒时方恨少，做书荒终结者 [Windows],https://www.appinn.com/zizhu-shucheng/
虚拟机 Parallels Desktop 13/14 特价，并加送 Windows 10 家庭版,https://www.appinn.com/parallels-desktop-14-lizhi/
irreader – RSS、网页、B站、播客，有点全能的网空阅读器 [Windows/macOS],https://www.appinn.com/irreader/
uTorrent Web 终于来了，视频文件边播边下[Windows],https://www.appinn.com/utorrent-web/
在 23 周年之际，有人把 Windows 95 打包成软件了 [Win/macOS/Linux],https://www.appinn.com/windows-95-23year-apps/
Brave – 「你不是商品」安全、快速、跨平台浏览器，支持代币系统,https://www.appinn.com/brave-browser/
Steam for Linux – 在 Linux 上玩 Windows 独占游戏,https://www.appinn.com/steam-for-linux-proton/
Stellarium – 观星、拍银河，在电脑上模拟本地星空 [Win/macOS/Linux],https://www.appinn.com/stellarium-2018/
微软新品 Surface Go，可能是最适合使用 Office 的移动办公平板电脑,https://www.appinn.com/surface-go-today-8-8/
WinAuth – 支持 Google、微软、Steam 等二次验证的第三方开源工具 [Windows],https://www.appinn.com/winauth/
那个可以备份 iOS 下架应用的 iMazing 正在冰点特价，只需 64 元,https://www.appinn.com/imazing-lizhi-201808/
电脑图像工具箱 – 将近 100 项图像工具合集 [Windows],https://www.appinn.com/diannao-images-tools/
kanmh看漫画下载器 – 支持 12 个漫画站点的下载工具 [Windows],https://www.appinn.com/kanmh-for-windows/
Nitro Pro – 专业的 PDF 编辑器 [Windows],https://www.appinn.com/nitro-pro-from-key/
chinawareblock – 国产流氓、娱乐软件和不受欢迎的软件屏蔽工具,https://www.appinn.com/chinawareblock-for-windows/
U 盘 – 带历史记录的 U 盘接管工具 [Windows],https://www.appinn.com/usb-flash-drive-for-windows/
星愿浏览器 4.4.2 发布，专门为大学生解决问题的漂亮浏览器,https://www.appinn.com/twinkstar-update/
一次 Win10 灾难自救记录,https://www.appinn.com/windows-10-self-recovery/
123看图器 – 比 Windows 10 默认看图工具快的图片查看器,https://www.appinn.com/123-photo-viewer/
拥有 18 万专业 PPT/WPS 素材的 iSlide 特惠：买 1 年送 3 个月,https://www.appinn.com/islide-201807/
历时 6 个月，可能用出了 Windows 10 史上最大的 Windows.edb 文件,https://www.appinn.com/fix-windows-10-windows-edb-too-large/
用宇宙最强的 Dism++ 继续清理 C 盘空间,https://www.appinn.com/dism-plusplus-free-space/
用 DriverStore Explorer 清理 DriverStore 驱动文件夹，释放系统盘空间,https://www.appinn.com/driverstore-explorer/
WinSize V3.0 – 一键调整窗口位置，屏幕不再混乱 [Windows],https://www.appinn.com/winsize-v3/
优效日历 – 替换 Windows 10 原生日历，提供年视图、节假日等信息,https://www.appinn.com/youxiao-calendar/
抖音 桌面版（极简），可以在电脑上刷抖音啦 [Win/macOS/Linux],https://www.appinn.com/douyin-desktop/
可缩放演示的 3D 思维导图，有了它脑图的使用效率提高 X 倍,https://www.appinn.com/wancai-siweidaotu-06/
proxyee-down – 专业下载百度盘资源的工具 [macOS/Windows/Linux],https://www.appinn.com/proxyee-down/
PinClipBoard – 支持文件夹与图片管理的 Windows 剪贴板工具,https://www.appinn.com/pinclipboard/
用宇宙最强的 Dism++ 继续清理 C 盘空间,https://www.appinn.com/dism-plusplus-free-space/
用 DriverStore Explorer 清理 DriverStore 驱动文件夹，释放系统盘空间,https://www.appinn.com/driverstore-explorer/
WinSize V3.0 – 一键调整窗口位置，屏幕不再混乱 [Windows],https://www.appinn.com/winsize-v3/
优效日历 – 替换 Windows 10 原生日历，提供年视图、节假日等信息,https://www.appinn.com/youxiao-calendar/
抖音 桌面版（极简），可以在电脑上刷抖音啦 [Win/macOS/Linux],https://www.appinn.com/douyin-desktop/
可缩放演示的 3D 思维导图，有了它脑图的使用效率提高 X 倍,https://www.appinn.com/wancai-siweidaotu-06/
proxyee-down – 专业下载百度盘资源的工具 [macOS/Windows/Linux],https://www.appinn.com/proxyee-down/
PinClipBoard – 支持文件夹与图片管理的 Windows 剪贴板工具,https://www.appinn.com/pinclipboard/
JianPu Easy Trans – 基于图像识别的简谱转调工具 [Windows],https://www.appinn.com/jianpu-easy-trans/
Rufus 3.0 发布，据说重新设计了 UI [Windows],https://www.appinn.com/rufus-3-0/
GreenVBox – 包含完整功能的便携版 VirtualBox 虚拟机 [Windows],https://www.appinn.com/greenvbox/
Gource – 可视化 Git、SVN 的提交历史，生成酷炫的动画效果 [Windows],https://www.appinn.com/gource/
Process Lasso Pro v9 – Windows 优化工具，单版本限免,https://www.appinn.com/process-lasso-pro-v9/
Photon – 基于 aria2 的多线程「图形界面」下载工具 [Win/macOS],https://www.appinn.com/photon-aria2/
DS 文件卫士 –  简单易用的「文件加密」与「文件分享」工具 [Windows],https://www.appinn.com/ds-digispark-tech/
万彩办公大师 | 办公必备绿色小工具百宝箱，只有12M，值得安装,https://www.appinn.com/wofficebox-2/
不到 200KB 的 MP3 音乐播放器 1by1，12 年后再次介绍更新 [Windows],https://www.appinn.com/1by1-1-92/
Win10 WiFi 密码查询工具 – 查询「连接过的」Wi-Fi 密码,https://www.appinn.com/win10-wifi-password-find/
Winds – 开源高颜值 RSS/Podcast 阅读器，已连续 29 天高频更新 [Web/macOS/Win],https://www.appinn.com/winds-2-0/
RunAny – 基于 Everything 快速搜索的快速启动工具 [Windows],https://www.appinn.com/runany-for-windows/
FTool – 基于 Electron 开发的开发工具箱 [Windows],https://www.appinn.com/ftool-for-windows/
小黄条/YYNote – 跨平台，可嵌入桌面的 Todolist 工具 [Windows/iOS/Android],https://www.appinn.com/yynote/
Sci-Hub EVA – 跨平台的论文下载工具，以及现在有 54.54 TB 的海量论文可以下载了,https://www.appinn.com/sci-hub-eva/
RaiDrive – 将网盘映射为磁盘 [Windows],https://www.appinn.com/raidrive/
tagLyst – 专注于「贴标签」的文档管理神器，把杂乱的文件变成随手可得的知识,https://www.appinn.com/taglyst/
WatchCat – 20 年没更新的小工具，居然还能用 [Windows],https://www.appinn.com/watchcat-1998/
如何获取「科学文献 & 学术论文」并使用 Sci-Hub 下载全文,https://www.appinn.com/scihub-desktop-3-3/
同步工具 GoodSync,https://www.appinn.com/goodsync-free-2018/
iSpring Free Cam – 免费易用的「录制屏幕」工具 [Windows],https://www.appinn.com/ispring-free-cam/
万彩影像大师送福利 – 相册视频制作软件 [Windows],https://www.appinn.com/wmvideo-wancai/
Etcher – 将「系统镜像文件」快速制作为 USB/SD 启动盘[Win/macOS/Linux],https://www.appinn.com/etcher-burn-better/
免费下载「科学学术论文和文章」的 SciHub Desktop 又更新了。,https://www.appinn.com/scihub-desktop-3-2/
Windows 下载神器 IDM 「终身授权」优惠来了,https://www.appinn.com/windows-idm-lifetime-license/
[特约限免 2 天] EaseUS Todo Backup Home – 数据/系统 备份恢复小能手 [Win],https://www.appinn.com/easeus-todo-backup-home/
DriverPack – 为电脑下载并更新所有驱动程序 [Windows],https://www.appinn.com/driverpack/
TrafficMonitor – 更全面的「桌面悬浮窗」工具，显示网速、CPU、内存等 [Win],https://www.appinn.com/trafficmonitor/
NetSpeedMonitor – 在桌面悬浮窗显示网速，仿 360 样式 [Windows],https://www.appinn.com/netspeedmonitor-hanyizhao/
JoinerSplitter – 基于 ffmpeg 的视频合并与分割小工具 [Windows],https://www.appinn.com/joinersplitter-for-windows/
FFmpeg Joiner – 多段视频「无损合并」小工具 [Windows],https://www.appinn.com/ffmpeg-joiner-for-windows/
万彩脑图大师 – 可缩放演示的 3D 思维导图软件（Windows 送码福利）,https://www.appinn.com/wmindmap/
比 PPT 更简单更漂亮的动画演示制作工具  Focusky 送码 [Windows/macOS],https://www.appinn.com/focusky-2018-500code/
Simple DNSCrypt – 保护网络安全，一键使用 DNSCrypt 加密 DNS 流量 [Windows],https://www.appinn.com/simple-dnscrypt/
界面清爽无广告的「迅雷内部版」，支持汤不热下载,https://www.appinn.com/xunlei-minnnnni/
《帝国时代：终极版》4K 重制版今天正式上架 Windows 商店，售价 67 元,https://www.appinn.com/age-of-empires-definitive-edition-2/
微软车库新品：Photos Companion「从手机发送照片到 Win 10，最简单」,https://www.appinn.com/photos-companion/
用 Dell Mobile Connect 在 PC 上控制 iPhone 与 Android 打电话、收发短信,https://www.appinn.com/dell-mobile-connect/
幕布 7 折团购开启，用「无限层级」来记录笔记 【已结束】,https://www.appinn.com/mubu-70-special/
不想开浏览器？可能 Integrity Downloader 就是那个最简单的下载器了,https://www.appinn.com/integrity-downloader/
VNote – 更了解程序员和 Markdown 的笔记软件 [Win/macOS/Linux],https://www.appinn.com/vnote/
盘姬工具箱 CruiserEXP – 萌化主题 Windows 系统工具集,https://www.appinn.com/cruiserexp-for-win/
让「电报 Telegram」变得重新伟大 [macOS/Win/Android],https://www.appinn.com/telegre-at/
12306Bypass-分流抢票 – 可能是目前最好的「火车票」抢票软件 [Windows],https://www.appinn.com/12306bypass/
ApowerMirror – 将手机屏幕投射到电脑上 [iOS/Android],https://www.appinn.com/apowermirror/
Gyazo – 可以分享「动态屏幕」的截图分享工具 [Windows/macOS/Linux],https://www.appinn.com/gyazo/
ScanTransfer – 无需安装任何应用，从手机无线传照片到 Windows,https://www.appinn.com/scantransfer/
Standard Notes – 简单、加密、开源、跨平台的私人笔记应用,https://www.appinn.com/standard-notes/
那个可以获取「学术论文」的 SciHub 进化 3.0 版本，拥有了易用的图形界面,https://www.appinn.com/scihub-desktop-3/
还有 25 天，文本编辑与比较工具 UltraEdit 和 UltraCompare 将取消中国特惠，这是你最后的机会,https://www.appinn.com/ultraedit-and-ultracompare-lz/
威力同步 – 国产类 Resilio Sync 服务，跨平台文件同步工具，支持 NAS,https://www.appinn.com/verysync/
Gradient Folders – 38 款手工制作的渐变彩色文件夹图标 [macOS / Windows],https://www.appinn.com/gradient-folders/
EaseUS MobiMover – 在 Windows 里快速备份、转移、恢复 iPhone 数据,https://www.appinn.com/easeus-mobimover/
「办公必备」万彩办公大师 – 免费小巧的办公小工具百宝箱 [Win],https://www.appinn.com/wofficebox/
魔猫订单 – 除了查快递，还能导出你的「所有淘宝历史」订单 [Win/macOS],https://www.appinn.com/momao-order-export-taobao/
最后一天：免费升级 Windows 10 将于 2017 年 12 月 31 日彻底关闭,https://www.appinn.com/accessibility-windows10-upgrade/
「年终福利」电脑录屏编辑神器 – 万彩录屏大师送激活码,https://www.appinn.com/wcapture-2017-final/
再也不用录屏了，支持 20+ 直播平台的「直播视频」下载工具 [Windows],https://www.appinn.com/bklivedown/
Boostnote – 可以快速「记录代码片段」的 Markdown 笔记本 [跨平台],https://www.appinn.com/boostnote/
MYDM – 模块化下载工具，可组合插件：百度盘、MSDN、人人影视 [Windows],https://www.appinn.com/mydm-mydownload/
能够编辑与转换 PDF 格式的「文电通PDF套装版4 」有特价活动啦,https://www.appinn.com/gaaiho-promo201711/
SciHub 桌面版  – 科研工具，获取学术论文全文 [Windows],https://www.appinn.com/sci-hub/
那个神级 Cosplay 的铁锤游戏 Getting Over It 上架 App Store，要不要花 30 块找虐？,https://www.appinn.com/getting-over-it/
Pan Download – 百度盘第三方下载工具 [Win],https://www.appinn.com/pan-download-for-win/
你们都说好用的 PE 工具，叫《微 PE 工具箱》,https://www.appinn.com/wepe/
经典游戏《植物大战僵尸》年度版在 Origin 限免 [Win/macOS],https://www.appinn.com/plants-vs-zombies-mianfei/
小迅雷 – 使用「迅雷云加速平台」的第三方极简下载工具 [Win],https://www.appinn.com/small-xunlei/
微软官方全新 Microsoft Remote Desktop 10 远程桌面已经上架 [macOS],https://www.appinn.com/microsoft-remote-desktop-10/
单机游戏大作《辐射4》（Fallout 4）限时 5 折优惠中，仅需 49 元,https://www.appinn.com/fallout-4-bundle/
LosslessCut – 无损视频剪切工具，适合无人机等大视频文件的初剪 [Win/macOS/Linux],https://www.appinn.com/losslesscut/
AOMEI PE Builder – 制作自己的 Windows PE 系统恢复环境,https://www.appinn.com/aomei-pe-builder/
SDelete – 安全的、不可恢复的删除文件和擦除剩余空间 [Windows],https://www.appinn.com/sdelete-for-windows/
你们都说好用的 PE 工具，叫《微 PE 工具箱》,https://www.appinn.com/wepe/
经典游戏《植物大战僵尸》年度版在 Origin 限免 [Win/macOS],https://www.appinn.com/plants-vs-zombies-mianfei/
小迅雷 – 使用「迅雷云加速平台」的第三方极简下载工具 [Win],https://www.appinn.com/small-xunlei/
微软官方全新 Microsoft Remote Desktop 10 远程桌面已经上架 [macOS],https://www.appinn.com/microsoft-remote-desktop-10/
单机游戏大作《辐射4》（Fallout 4）限时 5 折优惠中，仅需 49 元,https://www.appinn.com/fallout-4-bundle/
LosslessCut – 无损视频剪切工具，适合无人机等大视频文件的初剪 [Win/macOS/Linux],https://www.appinn.com/losslesscut/
AOMEI PE Builder – 制作自己的 Windows PE 系统恢复环境,https://www.appinn.com/aomei-pe-builder/
SDelete – 安全的、不可恢复的删除文件和擦除剩余空间 [Windows],https://www.appinn.com/sdelete-for-windows/
用著名开源代码编辑器 Atom 的插件 Teletype 实现「多人实时编程」,https://www.appinn.com/code-together-in-real-time-with-teletype-for-atom/
灵音播放器 – 支持下载的音乐播放器 [Windows],https://www.appinn.com/lyplayer/
「双11福利」动画 PPT 制作神器 – Focusky 赠送 2000 个激活码,https://www.appinn.com/focusky-1111/
电脑里保存了 1000+ 张图片？你该用 Eagle 来管理它们,https://www.appinn.com/eagle/
ZeroTier – 无配置，零基础「内网穿透」随时随地连回家/学校/办公室 [跨平台],https://www.appinn.com/zerotier-one/
如果你在找 1 款广告屏蔽工具，支持全平台的 Adguard 也许是最适合你的选择,https://www.appinn.com/adguard-lizhi/
ShowMore – 支持标注的屏幕录制工具 [Windows/macOS],https://www.appinn.com/showmore/
如果在 Windows 10 家庭版中使用「远程桌面」？,https://www.appinn.com/windows-10-home-remote-desktop/
易我数据恢复 – 简单易用的数据恢复工具 [Windows],https://www.appinn.com/easeus-data-recovery/
深蓝英文字幕助手 – 为电影「字幕」中不认识的单词添加注释 [Windows 精选],https://www.appinn.com/learn-english-by-subtitle/
「下载神器」aria2 懒人安装教程 [Windows],https://www.appinn.com/aria2-in-windows-setup/
[蛋疼小工具系列] winkill – 「点一下」就屏蔽 Win 键,https://www.appinn.com/winkill/
不愿普通，这款「浏览器」可以看视频去广告，百度盘高速下载,https://www.appinn.com/twinkstar/
这款「微信多开工具」能一次打开 10+ 个微信，还支持快速回复 [Windows],https://www.appinn.com/juliao-im/
Xodo PDF – 跨平台的 PDF 阅读、标注与多人协作工具 [iOS/Android],https://www.appinn.com/xodo-pdf/
万彩录屏大师 – Windows 下的录屏编辑神器，送 5000 个激活码,https://www.appinn.com/wcapture/
「悦书PDF阅读器」@milky 使用体验,https://www.appinn.com/yueshu-pdf/
真正适用于 PDF 的笔记软件：知之阅读 [Windows],https://www.appinn.com/zhizhiyuedu/
Windows 上的下载工具，选这个就对了：Internet Download Manager,https://www.appinn.com/iinternet-download-manager-lizhi/
HEIF 实用工具 – 在 Windows 上查看/转换「新 iPhone」上的新照片格式,https://www.appinn.com/heif-utility/
GoodSync – 非常优秀的本地同步软件[Win/macOS],https://www.appinn.com/goodsync-limit-free/
Locale Emulator – Windows 语言环境仿真器，让你用另外一种语言运行程序、游戏,https://www.appinn.com/locale-emulator-windows/
GUI-YouGet – 双剑合并（you-get / youtube-dl），没有下载不了的视频,https://www.appinn.com/gui-youget/
美剧还能哪里「看 / 下」，快来这里找 Movie Catcher [Win/macOS],https://www.appinn.com/movie-catcher/
「迎国庆限时免费」动画视频制作神器：万彩动画大师 赠送激活码,https://www.appinn.com/animiz-limit-code/
为「多窗口」键盘党们推荐一款软件 FastWindowSwitcher [Windows],https://www.appinn.com/fastwindowswitcher/
CCleaner 遭植入后门后，发布使用新数字签名的 5.35 版本,https://www.appinn.com/ccleaner-5-35/
DeletionTool – 用来删除「特殊字符」造成非法路径，或正在使用的文件/文件夹 [Windows],https://www.appinn.com/deletiontool/
Soda Player – 能够直接播放种子、磁力的视频播放器 [Win/macOS],https://www.appinn.com/soda-player/
相册飞船 – 无需数据线，快速备份手机照片到电脑 [iOS/Android / Windows],https://www.appinn.com/xiangcefeichuan/
知名看板式管理工具 Trello 发布官方 Windows、macOS 客户端,https://www.appinn.com/trello-client/
如何「免登录批量下载」特定用户的 微博 高清大图？,https://www.appinn.com/weibo-pic-downloader-java/
麋鹿精选 – 精选搜狐号（微信公众号）聚合阅读，上班划水增强见闻 [macOS/Win],https://www.appinn.com/elk-selection-weixin-reader/
Yu Writer – 能自动转换粘贴内容为 Markdown 的文本编辑器[macOS/Win],https://www.appinn.com/yu-writer-markdown-editor/
Bandizip – 免费的压缩软件，替代 WinRAR、WinZIP [Windows],https://www.appinn.com/bandizip/
《帝国时代：终极版》4K 重制版开始接受预定 [Windows 10],https://www.appinn.com/age-of-empires-definitive-edition/
True Key – 来自「英特尔安全事业部」的跨平台密码管理工具,https://www.appinn.com/true-key/
TimeZonesView – Nirsoft 发布时区显示工具 [Windows],https://www.appinn.com/timezonesview/
ARTPIP – 每天一幅杰作，将桌面变成艺术画廊，支持放大效果 [Win/macOS],https://www.appinn.com/artpip-wallpaper/
Traymond – 支持 Windows 10 的窗口最小化至系统托盘工具,https://www.appinn.com/traymond/
Royal::Read RSS – Windows 下超简单的 RSS 阅读器,https://www.appinn.com/royal-read-rss-windows/
Home Scanner – 来自「比特梵德」的家庭局域网安全与后门扫描工具 [Windows],https://www.appinn.com/home-scanner/
一家亲，Ubuntu 正式登录 Windows 应用商店,https://www.appinn.com/ubuntu-in-windows-store/
TumblThree – 备份并下载「汤不热」博客，包括视频、音频、图片等内容[Win],https://www.appinn.com/tumblthree/
HamMultiPlayer – 「一屏」看遍硬盘所有片，就问你行不行？,https://www.appinn.com/hammultiplayer/
跨平台开源磁盘加密工具 VeraCrypt 更新，优化 64 位版本加密效率,https://www.appinn.com/veracrypt-1-2/
Notion – 火爆的「你到底是什么」工具，病毒式营销又一案例,https://www.appinn.com/notion/
印象笔记编辑增强 [AHK / Windows],https://www.appinn.com/evernote-ahk-script-windows/
AMP Browser – 基于 Chromium 的开源 AMP 加速浏览器 [Win],https://www.appinn.com/amp-browser/
在移动设备上玩 PC 游戏！真的要这样么？,https://www.appinn.com/moonlight-game-streaming/
一站式「电子书」解决方案 calibre 发布 3.0 版本,https://www.appinn.com/calibre-3/
Icons8 – 高效优雅的图标库 [Web/Win/macOS],https://www.appinn.com/icons8/
Crypti – 跨平台轻量级比特币（Bitcoin）实时报价小工具,https://www.appinn.com/crypti-bitcoin/
期末，班主任必备，成绩自动计算工具,https://www.appinn.com/weiyi-excel/
SkyD Regex -「正则表达式」验证工具 [Windows],https://www.appinn.com/skyd-regex-uwp/
设屐师 – 鞋子前期设计工具？,https://www.appinn.com/madebyall/
Buttercup – 一款简单的跨平台开源桌面「密码管理器」,https://www.appinn.com/buttercup/
Email + IM，YoMail Group 让邮件像聊天一样自如,https://www.appinn.com/yomail-group-email-im/
MPV-EASY Player – 一款简单的视频播放器 [Windows],https://www.appinn.com/mpv-easy-player/
Persepolis Download Manager – 真・零配置的 aria2 下载器 [WIn/macOS/Linux],https://www.appinn.com/persepolis-download-manager/
QuickLook – 给 Windows 桌面一个 macOS 式「快速预览」功能,https://www.appinn.com/quicklook-for-windows/
OotD – 将 Outlook 嵌入桌面 [Windows],https://www.appinn.com/outlook-on-the-desktop-2/
Fieldwire – 专为「施工现场」设计的图纸、项目管理平台,https://www.appinn.com/fieldwire/
小恐龙公文排版助手，自动适配《党政机关公文格式国家标准》格式要求,https://www.appinn.com/xiaokonglong-word-format/
XnConvert – 超过 500 种「图片格式」批量转换 [Win/macOS/Linux],https://www.appinn.com/xnconvert/
业界良心，微软为 Windows XP 发布针对「勒索病毒」的安全补丁,https://www.appinn.com/windowsxp-kb4012598-x86-custom/
ONION 勒索软件（WanaCrypt0r 2.0）已大面积爆发，「请打开 Windows 系统的自动更新」,https://www.appinn.com/ms17-010/
Windows 优化神器 Process Lasso 限时特惠,https://www.appinn.com/process-lasso/
除了 30 天自动清空回收站，你还能通过系统托盘访问回收站 [Win],https://www.appinn.com/30-days-auto-remove-files-in-recycle-bin/
tinyMediaManager – 本地「电影/电视剧」库，用来管理那些硬盘里的片,https://www.appinn.com/tinymediamanager/
UninstallView – NirSoft 新工具：程序卸载管理器,https://www.appinn.com/uninstallview-nirsoft/
File Note – 在 Windows 里为「任意文件添加自定义备注」,https://www.appinn.com/file-note-for-windows/
幕布 – 以层级折叠式文字来整理内容[Web / iOS / Android / Win / macOS],https://www.appinn.com/mubu/
KeePass  与 Fastcopy 的最新中文语言包,https://www.appinn.com/keepass-and-fastcopy-lang-cn/
国产正版 PDF 软件 – 「文电通 PD F套装版 4」评测,https://www.appinn.com/wendintong-pdf-suite/
Microsoft To-Do（微软待办） 你好，奇妙清单 再见,https://www.appinn.com/microsoft-to-do/
EMDB – 本地的电影资料库，要做电脑上的「豆瓣电影」[Windows],https://www.appinn.com/emdb/
《Windows 绝赞应用》推荐列表,https://www.appinn.com/windows-apps-that-amaze-us/
酷Q Air – 定制自己的 QQ 机器人 [Windows],https://www.appinn.com/cool-q-air-qq-bot/
WebTorrent Desktop – 支持 BT 种子、磁力链接，可以「边播边下」,https://www.appinn.com/webtorrent-desktop/
Shotcut – 好用的免费「视频剪辑」软件，跨平台,https://www.appinn.com/shotcut/
其实，Windows 下也有漂亮的 Unsplash 壁纸应用：MyerSplash,https://www.appinn.com/myersplash-wallpaper/
虽然你很丑，但是 Unsplash 做壁纸还是那么棒[Windows],https://www.appinn.com/unsplash_gui/
"T, Twitter CLI – 这是一个通过命令行使用 Twitter 的工具",https://www.appinn.com/twitter-cli/
小黄条 – 可以在 iPhone 上同步的 Windows 桌面便签式任务列表工具,https://www.appinn.com/xiaohuangtiao/
Cryptomator – 帮你加密数据后再传向网盘 [跨平台],https://www.appinn.com/cryptomator/
字由 – 拥有上千款精选字体的「字体下载工具」[Windows/macOS],https://www.appinn.com/hellofont/
KeeWeb – 与 KeePass 兼容的「跨平台」开源密码管理器,https://www.appinn.com/keeweb/
图解电影（GraphMovies）– 将电影变成定格漫画！[iPhone/Android],https://www.appinn.com/graphmovies/
Ulterius – 用「浏览器」远程控制你的 PC [Windows],https://www.appinn.com/ulterius/
光源 – 将「平板电脑」变成柔光箱 [Windows 限免],https://www.appinn.com/universal-softbox/
"Steam Cleaner – 专业清理游戏平台（Steam, Origin 等）的垃圾文件[Win]",https://www.appinn.com/steam-cleaner/
rymdkapsel – 清新又烧脑的太空即时战略游戏,https://www.appinn.com/rymdkapsel/
WhereDat – 聚合搜索利器[Win/macOS/Android],https://www.appinn.com/wheredat-for-macos/
Splashify – 漂亮的 unsplash 桌面壁纸应用[macOS/Win],https://www.appinn.com/splashify/
Google 提供官方的 adb / fastboot 独立工具包[Win/macOS/Linux],https://www.appinn.com/download-adb-or-fastboot-without-android-studio/
Shift – 完美切换多账号邮箱，支持 Gmail 与 Outlook [Win/macOS/Linux],https://www.appinn.com/shift-switching-gmail-outlook/
Focusky 动画演示大师【特别版送码，已结束】,https://www.appinn.com/focusky-special-promotion/
ShareX – 截图与分享神器，附带几十种「效率工具」的功能集[Windows],https://www.appinn.com/sharex-screen-capture/
敢声称「世界最快」的远程控制/协助工具[Win/macOS/Linux],https://www.appinn.com/anydesk/
Zoommy – 一站搜索 50 家高质量「免费授权」图片网站[Win/macOS/Linux],https://www.appinn.com/zoommy/
WechatExport-iOS – 导出「微信」聊天记录，包含图片、语音、视频[Windows],https://www.appinn.com/wechatexport-ios/
